Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
MUSSELMAN M,4,0,5,0,0,2,0,0,1,0,0,1,0,7,2
MUSSELMAN M,5,1,4,0,0,0,0,0,4,0,0,0,0,5,4
MUSSELMAN M,6,0,1,1,0,3,0,0,0,1,0,2,0,5,3
NEUSHUL J,1,1,4,0,2,0,0,0,4,0,2,0,0,7,6
NEUSHUL J,2,1,1,0,0,0,0,1,0,0,0,0,0,2,1
NEUSHUL J,3,0,1,0,0,0,0,0,1,0,0,0,0,1,1
NEUSHUL J,4,0,1,0,0,0,0,0,1,0,0,0,0,1,1
NEUSHUL K,1,0,2,1,0,0,0,0,2,1,0,0,0,3,3
NEUSHUL K,2,1,0,1,0,1,1,0,0,1,0,1,1,4,3
NEUSHUL K,3,0,2,0,0,0,0,0,2,0,0,0,0,2,2
NEUSHUL K,4,0,3,0,0,0,0,0,0,0,0,0,0,3,0
NEUSHUL K,5,0,0,0,0,1,0,0,0,0,0,1,0,1,1
NEUSHUL K,6,1,0,1,0,4,0,0,0,0,0,4,0,6,4
ORTIZ MUNOZ B,2,3,1,0,0,1,0,0,0,0,0,1,0,5,1
ORTIZ MUNOZ B,6,2,2,0,0,2,0,0,1,0,0,1,0,6,2
PENA CARRASCO M,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
PENA CARRASCO M,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
PENNEY A,1,0,3,0,0,0,0,0,1,0,0,0,0,3,1
PROKOFYEVA E,5,5,0,0,0,0,0,2,0,0,0,0,0,5,2
PYE B,3,0,0,0,0,4,0,0,0,0,0,2,0,4,2
RANEY J,2,1,0,0,0,1,0,0,0,0,0,0,0,2,0
RANEY J,3,2,0,0,0,1,0,1,0,0,0,1,0,3,2
RANEY J,4,0,1,0,0,1,0,0,1,0,0,1,0,2,2
RANEY J,6,0,1,0,0,0,0,0,1,0,0,0,0,1,1
RYZHKOVA D,5,0,0,1,0,1,0,0,0,0,0,1,0,2,1
SEIDEMANN M,1,0,2,3,0,0,0,0,2,3,0,0,0,5,5
SEIDEMANN M,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SEIDEMANN M,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0
SEIDEMANN M,4,1,1,1,0,1,0,0,1,0,0,0,0,4,1
SEIDEMANN M,6,0,1,0,0,1,0,0,0,0,0,1,0,2,1
SIMANOVICH A,5,0,1,2,0,0,0,0,0,2,0,0,0,3,2
SMIT Z,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
STEFFENS M,2,1,0,1,0,0,0,0,0,1,0,0,0,2,1
STEFFENS M,3,2,1,0,0,2,0,2,1,0,0,2,0,5,5
STEFFENS M,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
STEFFENS M,5,2,3,0,0,0,0,1,2,0,0,0,0,5,3
STEFFENS M,6,1,1,0,0,1,0,1,0,0,0,1,0,3,2
STONE G,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
STONEMAN E,3,2,1,0,0,0,0,1,1,0,0,0,0,3,2
TIMOFEEVA A,5,1,0,1,0,0,0,0,0,0,0,0,0,2,0
TOLKUNOVA T,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
WEBSTER R,4,2,2,1,0,0,1,0,0,0,0,0,1,6,1
WESSELS C,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0
WHITE K,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
WILLIAMS A,1,0,2,0,0,1,0,0,1,0,0,0,0,3,1
WILLIAMS A,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1
WILLIAMS A,3,2,1,0,1,0,0,1,0,0,0,0,0,4,1
WILLIAMS A,4,0,2,0,0,0,0,0,0,0,0,0,0,2,0
WILLIAMS A,5,0,0,0,0,1,0,0,0,0,0,1,0,1,1
WILLIAMS A,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
