Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
ESPAR LLAQUET A,3,1,0,0,0,1,0,0,0,0,0,1,0,2,1
ESPAR LLAQUET A,4,3,2,0,0,0,1,0,1,0,0,0,1,6,2
ESPAR LLAQUET A,5,2,0,0,0,0,1,0,0,0,0,0,1,3,1
ESPAR LLAQUET A,6,0,3,0,0,0,1,0,0,0,0,0,1,4,1
ESPAR LLAQUET A,7,4,1,1,0,0,1,2,0,0,0,0,1,7,3
ESPAR LLAQUET C,1,1,2,0,0,0,0,0,0,0,0,0,0,3,0
ESPAR LLAQUET C,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ESPAR LLAQUET C,3,1,0,0,0,1,0,0,0,0,0,1,0,2,1
ESPAR LLAQUET C,6,0,1,0,0,0,0,0,1,0,0,0,0,1,1
FATTAL R,2,0,2,1,0,1,0,0,0,1,0,1,0,4,2
FATTAL R,7,2,0,0,0,1,0,0,0,0,0,1,0,3,1
FERIGO R,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0
FISCHER A,2,0,1,1,0,0,0,0,0,1,0,0,0,2,1
FISCHER A,7,0,0,2,0,0,0,0,0,0,0,0,0,2,0
FISCHER M,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FISCHER M,7,0,1,0,0,1,0,0,0,0,0,1,0,2,1
FORCA ARIZA J,1,1,3,0,0,0,0,0,1,0,0,0,0,4,1
FORCA ARIZA J,2,0,2,0,0,0,0,0,1,0,0,0,0,2,1
FORCA ARIZA J,3,2,2,0,2,0,0,2,2,0,1,0,0,6,5
FORCA ARIZA J,4,3,0,0,1,0,1,1,0,0,1,0,0,5,2
FORCA ARIZA J,5,5,0,0,0,3,0,1,0,0,0,2,0,8,3
FORCA ARIZA J,6,1,1,0,0,0,0,0,0,0,0,0,0,2,0
FORCA ARIZA J,7,3,0,0,0,0,0,0,0,0,0,0,0,3,0
FOURNIER S,6,2,3,0,0,1,0,0,2,0,0,1,0,6,3
GUAL ROVIROSA A,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0
GUAL ROVIROSA A,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
GUAL ROVIROSA A,3,2,0,0,0,0,0,1,0,0,0,0,0,2,1
GUAL ROVIROSA A,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
GUAL ROVIROSA A,6,2,6,0,0,0,0,1,4,0,0,0,0,8,5
GUAL ROVIROSA A,7,1,1,0,0,0,0,0,0,0,0,0,0,2,0
GUO N,4,0,1,0,0,1,0,0,0,0,0,0,0,2,0
HAUSCHILD P,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
HAUSCHILD P,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0
HOUGHTON E,1,2,1,0,0,1,0,0,0,0,0,0,0,4,0
HUDSON K,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
KOTSIA C,5,6,0,0,0,0,0,3,0,0,0,0,0,6,3
LEITON ARRONES P,1,0,1,1,0,0,0,0,1,1,0,0,0,2,2
LEITON ARRONES P,2,0,0,1,0,1,0,0,0,0,0,1,0,2,1
LEITON ARRONES P,3,0,3,0,0,2,0,0,2,0,0,2,0,5,4
LEITON ARRONES P,4,0,1,0,0,1,0,0,1,0,0,1,0,2,2
LEITON ARRONES P,5,0,1,0,0,1,0,0,0,0,0,1,0,2,1
LEITON ARRONES P,6,0,2,1,0,0,0,0,1,0,0,0,0,3,1
LEITON ARRONES P,7,1,0,1,0,1,0,0,0,0,0,1,0,3,1
LEWIS N,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
LLORET GOMEZ H,1,0,0,0,0,2,0,0,0,0,0,2,0,2,2
LLORET GOMEZ H,2,0,3,0,0,1,0,0,2,0,0,0,0,4,2
LLORET GOMEZ H,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0
LLORET GOMEZ H,4,1,4,0,0,0,0,0,0,0,0,0,0,5,0
LLORET GOMEZ H,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
LLORET GOMEZ H,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
LLORET GOMEZ H,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0
LOPES da SILVA C,1,2,1,0,1,1,0,1,0,0,0,0,0,5,1
MANOLIOUDAKI T,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0
MASON K,1,2,0,0,0,1,0,1,0,0,0,0,0,3,1
MUSSELMAN M,2,2,4,0,0,1,0,1,1,0,0,1,0,7,3
MUSSELMAN M,7,0,1,1,0,3,0,0,0,1,0,2,0,5,3
McKEE K,6,1,0,0,0,1,0,0,0,0,0,1,0,2,1
NEUSHUL J,2,1,1,0,0,0,0,1,0,0,0,0,0,2,1
NEUSHUL K,2,1,0,1,0,1,1,0,0,1,0,1,1,4,3
NEUSHUL K,7,1,0,1,0,4,0,0,0,0,0,4,0,6,4
NIU G,4,0,0,0,0,1,0,0,0,0,0,1,0,1,1
ORTIZ MUNOZ B,1,2,3,0,0,0,0,0,0,0,0,0,0,5,0
ORTIZ MUNOZ B,2,3,1,0,0,1,0,0,0,0,0,1,0,5,1
ORTIZ MUNOZ B,3,2,1,0,0,0,1,1,1,0,0,0,0,4,2
ORTIZ MUNOZ B,4,6,2,0,0,1,0,3,1,0,0,0,0,9,4
ORTIZ MUNOZ B,5,4,0,0,0,4,0,1,0,0,0,3,0,8,4
ORTIZ MUNOZ B,6,6,1,1,1,1,0,0,1,1,0,1,0,10,3
ORTIZ MUNOZ B,7,2,2,0,0,2,0,0,1,0,0,1,0,6,2
ORTIZ REYES M,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ORTIZ REYES M,4,0,0,0,0,1,0,0,0,0,0,1,0,1,1
ORTIZ REYES M,5,0,1,0,0,0,0,0,1,0,0,0,0,1,1
PENA CARRASCO M,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
PENA CARRASCO M,3,1,0,0,0,1,0,1,0,0,0,1,0,2,2
PENA CARRASCO M,5,0,2,0,0,0,0,0,0,0,0,0,0,2,0
PENA CARRASCO M,6,0,1,1,0,0,0,0,0,0,0,0,0,2,0
PENA CARRASCO M,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0
PENNEY A,3,3,1,0,0,0,0,1,0,0,0,0,0,4,1
PLEVRITOU E,5,3,1,0,0,0,1,0,1,0,0,0,1,5,2
PLEVRITOU M,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
RANEY J,2,1,0,0,0,1,0,0,0,0,0,0,0,2,0
RANEY J,7,0,1,0,0,0,0,0,1,0,0,0,0,1,1
ROBINSON C,6,1,1,0,0,0,0,0,0,0,0,0,0,2,0
SEIDEMANN M,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SEIDEMANN M,7,0,1,0,0,1,0,0,0,0,0,1,0,2,1
SMIT Z,3,1,1,0,0,0,0,1,0,0,0,0,0,2,1
STEFFENS M,2,1,0,1,0,0,0,0,0,1,0,0,0,2,1
STEFFENS M,7,1,1,0,0,1,0,1,0,0,0,1,0,3,2
STONE G,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
STONEMAN E,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0
TSOUKALA C,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
WESSELS C,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
WHITE K,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0
WILLIAMS A,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1
WILLIAMS A,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0
WRIGHT E,6,0,2,0,0,0,0,0,1,0,0,0,0,2,1
XENAKI E,5,0,2,0,0,0,0,0,2,0,0,0,0,2,2
ZHANG C,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0
ZHANG D,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0
ZHANG J,4,1,1,0,0,1,0,0,0,0,0,0,0,3,0
ZHAO Z,4,1,0,0,0,1,0,1,0,0,0,1,0,2,2
